form	lemma	POS	morph
genz	gent1	NOMcom	NOMB.=p|GENRE=f|CAS=r
par	par	PRE	MORPH=empty
qoi	que2	PROrel	NOMB.=s|GENRE=m|CAS=i
totes	tot	DETind	NOMB.=p|GENRE=f|CAS=r
choses	chose	NOMcom	NOMB.=p|GENRE=f|CAS=r
amenuisent	amenuisier	VERcjg	MODE=ind|TEMPS=pst|PERS.=3|NOMB.=p
est	estre1	VERcjg	MODE=ind|TEMPS=pst|PERS.=3|NOMB.=s
elle	il	PROper	PERS.=3|NOMB.=s|GENRE=f|CAS=n
si	si	ADVgen	DEGRE=-
amenuisie	amenuisier	VERppe	NOMB.=s|GENRE=f|CAS=n
qe	que4	CONsub	MORPH=empty
molt	mout	ADVgen	DEGRE=-
poi	poi	NOMcom	NOMB.=s|GENRE=n|CAS=n
de	de	PRE	MORPH=empty
genz	gent1	NOMcom	NOMB.=p|GENRE=f|CAS=r
i	i2	PROadv	MORPH=empty
habitent	abiter	VERcjg	MODE=ind|TEMPS=pst|PERS.=3|NOMB.=p
.	.	PONfrt	MORPH=empty
En	en1	PRE	MORPH=empty
cele	cel	DETdem	NOMB.=s|GENRE=f|CAS=r
cité	cité	NOMcom	NOMB.=s|GENRE=f|CAS=r
manoit	manoir1	VERcjg	MODE=ind|TEMPS=ipf|PERS.=3|NOMB.=s
li	le	DETdef	NOMB.=s|GENRE=m|CAS=n
peres	pere	NOMcom	NOMB.=s|GENRE=m|CAS=n
et	et	CONcoo	MORPH=empty
la	le	DETdef	NOMB.=s|GENRE=f|CAS=n
mere	mere	NOMcom	NOMB.=s|GENRE=f|CAS=n
monsigneur	seignor	NOMcom	NOMB.=s|GENRE=m|CAS=r
seint	saint	ADJqua	NOMB.=s|GENRE=m|CAS=r|DEGRE=p
Nicholas	Nicolas	NOMpro	NOMB.=s|GENRE=m|CAS=r
qi	que2	PROrel	NOMB.=s|GENRE=m|CAS=n
entre	entre	PRE	MORPH=empty
les	le	DETdef	NOMB.=p|GENRE=m|CAS=r
hauz	haut	ADJqua	NOMB.=p|GENRE=m|CAS=r|DEGRE=p
homes	ome	NOMcom	NOMB.=p|GENRE=m|CAS=r
et	et	CONcoo	MORPH=empty
les	le	DETdef	NOMB.=p|GENRE=m|CAS=r
riches	riche	NOMcom	NOMB.=p|GENRE=m|CAS=r|DEGRE=p
estoient	estre1	VERcjg	MODE=ind|TEMPS=ipf|PERS.=3|NOMB.=p
honorez	onorer	VERppe	NOMB.=p|GENRE=m|CAS=n
,	,	PONfbl	MORPH=empty
mes	mais1	CONcoo	MORPH=empty
il	il	PROper	PERS.=3|NOMB.=p|GENRE=m|CAS=n
amoient	amer1	VERcjg	MODE=ind|TEMPS=ipf|PERS.=3|NOMB.=p
mielz	mieus	ADVgen	DEGRE=c
la	le	DETdef	NOMB.=s|GENRE=f|CAS=r
celestiel	celestïal	ADJqua	NOMB.=s|GENRE=f|CAS=r|DEGRE=p
loenge	löenge	NOMcom	NOMB.=s|GENRE=f|CAS=r
a	a3	PRE	MORPH=empty
aqerre	aquerre	VERinf	NOMB.=x|GENRE=x|CAS=x
qe	que4	CONsub	MORPH=empty
la	le	DETdef	NOMB.=s|GENRE=f|CAS=r
terriene	terrïen	ADJqua	NOMB.=s|GENRE=f|CAS=r|DEGRE=p
.	.	PONfrt	MORPH=empty
Et	et	CONcoo	MORPH=empty
encore	encore	ADVgen	DEGRE=-
fussent	estre1	VERcjg	MODE=sub|TEMPS=ipf|PERS.=3|NOMB.=p
il	il	PROper	PERS.=3|NOMB.=p|GENRE=m|CAS=n
molt	mout	ADVgen	DEGRE=-
riches	riche	ADJqua	NOMB.=p|GENRE=m|CAS=n|DEGRE=p
de	de	PRE	MORPH=empty
granz	grant	ADJqua	NOMB.=p|GENRE=m|CAS=r|DEGRE=p
avoirs	avoir	NOMcom	NOMB.=p|GENRE=m|CAS=r
et	et	CONcoo	MORPH=empty
de	de	PRE	MORPH=empty
granz	grant	ADJqua	NOMB.=p|GENRE=f|CAS=r|DEGRE=p
possessions	possessïon	NOMcom	NOMB.=p|GENRE=f|CAS=r
,	,	PONfbl	MORPH=empty
il	il	PROper	PERS.=3|NOMB.=p|GENRE=m|CAS=n
ne	ne1	ADVneg	MORPH=empty
tendoient	tendre1	VERcjg	MODE=ind|TEMPS=ipf|PERS.=3|NOMB.=p
mie	mie	ADVneg	MORPH=empty
a	a3	PRE	MORPH=empty
avoir	avoir	VERinf	NOMB.=x|GENRE=x|CAS=x
terrienes	terrïen	ADJqua	NOMB.=p|GENRE=f|CAS=r|DEGRE=p
honors	onor	NOMcom	NOMB.=p|GENRE=f|CAS=r
ne	ne2	CONcoo	MORPH=empty
granz	grant	ADJqua	NOMB.=p|GENRE=f|CAS=r|DEGRE=p
signories	seignorie	NOMcom	NOMB.=p|GENRE=f|CAS=r
,	,	PONfbl	MORPH=empty
mes	mais1	CONcoo	MORPH=empty
del	de+le	PRE.DETdef	NOMB.=s|GENRE=n|CAS=r
tout	tot	PROind	NOMB.=s|GENRE=n|CAS=r
en	en1	PRE	MORPH=empty
tout	tot	PROind	NOMB.=s|GENRE=n|CAS=r
entendoient	entendre	VERcjg	MODE=ind|TEMPS=ipf|PERS.=3|NOMB.=p
a	a3	PRE	MORPH=empty
mener	mener	VERinf	NOMB.=x|GENRE=x|CAS=x
seinte	saint	ADJqua	NOMB.=s|GENRE=f|CAS=r|DEGRE=p
vie	vie1	NOMcom	NOMB.=s|GENRE=f|CAS=r
.	.	PONfrt	MORPH=empty
Et	et	CONcoo	MORPH=empty
merveille	merveille	NOMcom	NOMB.=s|GENRE=f|CAS=n
fu	estre1	VERcjg	MODE=ind|TEMPS=psp|PERS.=3|NOMB.=s
qe	que4	CONsub	MORPH=empty
en	en1	PRE	MORPH=empty
la	le	DETdef	NOMB.=s|GENRE=f|CAS=r
premeraine	premerain	ADJord	NOMB.=s|GENRE=f|CAS=r
fleur	flor1	NOMcom	NOMB.=s|GENRE=f|CAS=r
de	de	PRE	MORPH=empty
lor	lor2	DETpos	PERS.=3|NOMB.=p|GENRE=f|CAS=r
jovente	jovente	NOMcom	NOMB.=s|GENRE=f|CAS=r
,	,	PONfbl	MORPH=empty
qant	cant1	CONsub	MORPH=empty
il	il	PROper	PERS.=3|NOMB.=p|GENRE=m|CAS=n
eurent	avoir	VERcjg	MODE=ind|TEMPS=psp|PERS.=3|NOMB.=p
cel	cel	DETdem	NOMB.=s|GENRE=m|CAS=r
seul	sol1	ADJqua	NOMB.=s|GENRE=m|CAS=r|DEGRE=p
fil	fil2	NOMcom	NOMB.=s|GENRE=m|CAS=r
,	,	PONfbl	MORPH=empty
renoncierent	renoncier	VERcjg	MODE=ind|TEMPS=psp|PERS.=3|NOMB.=p
a	a3	PRE	MORPH=empty
toz	tot	DETind	NOMB.=p|GENRE=m|CAS=r
leur	lor2	DETpos	PERS.=3|NOMB.=p|GENRE=m|CAS=r
charneus	charnel1	ADJqua	NOMB.=p|GENRE=m|CAS=r|DEGRE=p
deliz	delit2	NOMcom	NOMB.=p|GENRE=m|CAS=r
ne	ne2	CONcoo	MORPH=empty
ne	ne1	ADVneg	MORPH=empty
voloient	voloir	VERcjg	MODE=ind|TEMPS=ipf|PERS.=3|NOMB.=p
plus	plus	ADVgen	DEGRE=c
avoir	avoir	VERinf	NOMB.=x|GENRE=x|CAS=x
d'	de	PRE	MORPH=empty
oirs	oir	NOMcom	NOMB.=p|GENRE=m|CAS=r
a	a3	PRE	MORPH=empty
totes	tot	DETind	NOMB.=p|GENRE=f|CAS=r
leur	lor2	DETpos	PERS.=3|NOMB.=p|GENRE=f|CAS=r
richesces	richece	NOMcom	NOMB.=p|GENRE=f|CAS=r
et	et	CONcoo	MORPH=empty
de	de	PRE	MORPH=empty
celui	cel	PROdem	NOMB.=s|GENRE=m|CAS=i
prioient	priier	VERcjg	MODE=ind|TEMPS=ipf|PERS.=3|NOMB.=p
a	a3	PRE	MORPH=empty
nostre	nostre	DETpos	PERS.=1|NOMB.=s|GENRE=m|CAS=r
Signor	seignor	NOMcom	NOMB.=s|GENRE=m|CAS=r
q'	que4	CONsub	MORPH=empty
il	il	PROper	PERS.=3|NOMB.=s|GENRE=m|CAS=n
l'	il	PROper	PERS.=3|NOMB.=s|GENRE=m|CAS=r
aornast	aorner2	VERcjg	MODE=sub|TEMPS=ipf|PERS.=3|NOMB.=s
de	de	PRE	MORPH=empty
bones	bon	ADJqua	NOMB.=p|GENRE=f|CAS=r|DEGRE=p
meurs	mors1	NOMcom	NOMB.=p|GENRE=f|CAS=r
et	et	CONcoo	MORPH=empty
de	de	PRE	MORPH=empty
bones	bon	ADJqua	NOMB.=p|GENRE=f|CAS=r|DEGRE=p
costumes	costume	NOMcom	NOMB.=p|GENRE=f|CAS=r
.	.	PONfrt	MORPH=empty
Nostre	nostre	DETpos	PERS.=1|NOMB.=s|GENRE=m|CAS=n
Sires	seignor	NOMcom	NOMB.=s|GENRE=m|CAS=n
del	de+le	PRE.DETdef	NOMB.=s|GENRE=m|CAS=r
ciel	ciel	NOMcom	NOMB.=s|GENRE=m|CAS=r
entendi	entendre	VERcjg	MODE=ind|TEMPS=psp|PERS.=3|NOMB.=s
lor	lor2	DETpos	PERS.=3|NOMB.=p|GENRE=m|CAS=r
veus	vöe	NOMcom	NOMB.=p|GENRE=f|CAS=r
et	et	CONcoo	MORPH=empty
lor	lor2	DETpos	PERS.=3|NOMB.=p|GENRE=f|CAS=r
proieres	priiere	NOMcom	NOMB.=p|GENRE=f|CAS=r
et	et	CONcoo	MORPH=empty
si	si	ADVgen	DEGRE=-
lor	il	PROper	PERS.=3|NOMB.=p|GENRE=m|CAS=i
demostra	demostrer	VERcjg	MODE=ind|TEMPS=psp|PERS.=3|NOMB.=s
mout	mout	ADVgen	DEGRE=-
tempre	tempre2	ADVgen	DEGRE=-
qieus	quel1	PROrel	NOMB.=s|GENRE=m|CAS=n
li	le	DETdef	NOMB.=s|GENRE=m|CAS=n
enfes	enfant	NOMcom	NOMB.=s|GENRE=m|CAS=n
seroit	estre1	VERcjg	MODE=con|PERS.=3|NOMB.=s
qant	cant1	CONsub	MORPH=empty
il	il	PROper	PERS.=3|NOMB.=s|GENRE=m|CAS=n
vendroit	venir	VERcjg	MODE=con|PERS.=3|NOMB.=s
en	en1	PRE	MORPH=empty
eage	ëage	NOMcom	NOMB.=s|GENRE=m|CAS=r
,	,	PONfbl	MORPH=empty
car	car	CONcoo	MORPH=empty
dementieres	dementieres	ADVgen	DEGRE=-
q'	que4	CONsub	MORPH=empty
il	il	PROper	PERS.=3|NOMB.=s|GENRE=m|CAS=n
gisoit	jesir	VERcjg	MODE=ind|TEMPS=ipf|PERS.=3|NOMB.=s
en	en1	PRE	MORPH=empty
bierçuel	berçuèl	NOMcom	NOMB.=s|GENRE=m|CAS=r
et	et	CONcoo	MORPH=empty
la	le	DETdef	NOMB.=s|GENRE=f|CAS=n
mere	mere	NOMcom	NOMB.=s|GENRE=f|CAS=n
l'	il	PROper	PERS.=3|NOMB.=s|GENRE=m|CAS=r
alaitoit	alaitier	VERcjg	MODE=ind|TEMPS=ipf|PERS.=3|NOMB.=s
,	,	PONfbl	MORPH=empty
comença	comencier	VERcjg	MODE=ind|TEMPS=psp|PERS.=3|NOMB.=s
il	il	PROper	PERS.=3|NOMB.=s|GENRE=m|CAS=n
a	a3	PRE	MORPH=empty
geuner	jëuner	VERinf	NOMB.=x|GENRE=x|CAS=x
.	.	PONfrt	MORPH=empty
.	.	PONfrt	MORPH=empty
jorz	jor	NOMcom	NOMB.=p|GENRE=m|CAS=r
en	en1	PRE	MORPH=empty
la	le	DETdef	NOMB.=s|GENRE=f|CAS=r
semaine	semaine	NOMcom	NOMB.=s|GENRE=f|CAS=r
,	,	PONfbl	MORPH=empty
le	le	DETdef	NOMB.=s|GENRE=m|CAS=r
miercredi	mercredi	NOMcom	NOMB.=s|GENRE=m|CAS=r
et	et	CONcoo	MORPH=empty
le	le	DETdef	NOMB.=s|GENRE=m|CAS=r
venredi	vendredi	NOMcom	NOMB.=s|GENRE=m|CAS=r
,	,	PONfbl	MORPH=empty
ne	ne2	CONcoo	MORPH=empty
n'	ne1	ADVneg	MORPH=empty
aletoit	alaitier	VERcjg	MODE=ind|TEMPS=ipf|PERS.=3|NOMB.=s
chascun	chascun	PROind	NOMB.=s|GENRE=m|CAS=r
de	de	PRE	MORPH=empty
cez	cest	DETdem	NOMB.=p|GENRE=m|CAS=r
jorz	jor	NOMcom	NOMB.=p|GENRE=m|CAS=r
qe	que4	CONsub	MORPH=empty
une	un	DETndf	NOMB.=s|GENRE=f|CAS=r
foie	foie2	NOMcom	NOMB.=s|GENRE=f|CAS=r
et	et	CONcoo	MORPH=empty
atant	atant	ADVgen	DEGRE=-
s'	soi1	PROper	PERS.=3|NOMB.=s|GENRE=m|CAS=r
en	en2	PROadv	MORPH=empty
astenoit	astenir	VERcjg	MODE=ind|TEMPS=ipf|PERS.=3|NOMB.=s
.	.	PONfrt	MORPH=empty
Et	et	CONcoo	MORPH=empty
ce	ce1	PROdem	NOMB.=s|GENRE=n|CAS=r
estoit	estre1	VERcjg	MODE=ind|TEMPS=ipf|PERS.=3|NOMB.=s
merveilleuse	merveillos	ADJqua	NOMB.=s|GENRE=f|CAS=n|DEGRE=p
chose	chose	NOMcom	NOMB.=s|GENRE=f|CAS=n
qe	que4	CONsub	MORPH=empty
enfes	enfant	NOMcom	NOMB.=s|GENRE=m|CAS=n
s'	soi1	PROper	PERS.=3|NOMB.=s|GENRE=m|CAS=r
atenoit	atenir	VERcjg	MODE=ind|TEMPS=ipf|PERS.=3|NOMB.=s
d'	de	PRE	MORPH=empty
aletier	alaitier	VERinf	NOMB.=x|GENRE=x|CAS=x
la	le	DETdef	NOMB.=s|GENRE=f|CAS=r
mamele	mamele	NOMcom	NOMB.=s|GENRE=f|CAS=r
sa	son4	DETpos	PERS.=3|NOMB.=s|GENRE=f|CAS=r
mere	mere	NOMcom	NOMB.=s|GENRE=f|CAS=r
en	en1	PRE	MORPH=empty
tele	tel	DETind	NOMB.=s|GENRE=f|CAS=r
maniere	maniere	NOMcom	NOMB.=s|GENRE=f|CAS=r
.	.	PONfrt	MORPH=empty
Qant	cant1	CONsub	MORPH=empty
il	il	PROper	PERS.=3|NOMB.=s|GENRE=m|CAS=n
comença	comencier	VERcjg	MODE=ind|TEMPS=psp|PERS.=3|NOMB.=s
a	a3	PRE	MORPH=empty
croistre	croistre	VERinf	NOMB.=x|GENRE=x|CAS=x
et	et	CONcoo	MORPH=empty
il	il	PROper	PERS.=3|NOMB.=s|GENRE=m|CAS=n
fu	estre1	VERcjg	MODE=ind|TEMPS=psp|PERS.=3|NOMB.=s
de	de	PRE	MORPH=empty
tel	tel	DETind	NOMB.=s|GENRE=m|CAS=r
point	point	NOMcom	NOMB.=s|GENRE=m|CAS=r
q'	que4	CONsub	MORPH=empty
il	il	PROper	PERS.=3|NOMB.=s|GENRE=m|CAS=n
pot	pöoir	VERcjg	MODE=ind|TEMPS=psp|PERS.=3|NOMB.=s
aler	aler	VERinf	NOMB.=x|GENRE=x|CAS=x
,	,	PONfbl	MORPH=empty
si	si	ADVgen	DEGRE=-
fu	estre1	VERcjg	MODE=ind|TEMPS=psp|PERS.=3|NOMB.=s
de	de	PRE	MORPH=empty
si	si	ADVgen	DEGRE=-
bones	bon	ADJqua	NOMB.=p|GENRE=f|CAS=r|DEGRE=p
costumes	costume	NOMcom	NOMB.=p|GENRE=f|CAS=r
qe	que4	CONsub	MORPH=empty
onqes	onque	ADVneg	MORPH=empty
de	de	PRE	MORPH=empty
meillors	meillor	ADJqua	NOMB.=s|GENRE=m|CAS=n|DEGRE=s
ne	ne1	ADVneg	MORPH=empty
fu	estre1	VERcjg	MODE=ind|TEMPS=psp|PERS.=3|NOMB.=s
nus	nul	DETind	NOMB.=s|GENRE=m|CAS=n
jovenceaus	jovencel	NOMcom	NOMB.=s|GENRE=m|CAS=n
ne	ne2	CONcoo	MORPH=empty
ne	ne1	ADVneg	MORPH=empty
se	soi1	PROper	PERS.=3|NOMB.=s|GENRE=m|CAS=r
demena	demener	VERcjg	MODE=ind|TEMPS=psp|PERS.=3|NOMB.=s
mie	mie	ADVneg	MORPH=empty
de	de	PRE	MORPH=empty
teles	tel	DETind	NOMB.=p|GENRE=f|CAS=r
jolivetés	joliveté	NOMcom	NOMB.=p|GENRE=f|CAS=r
ne	ne2	CONcoo	MORPH=empty
de	de	PRE	MORPH=empty
teles	tel	DETind	NOMB.=p|GENRE=f|CAS=r
enfances	enfance	NOMcom	NOMB.=p|GENRE=f|CAS=r
,	,	PONfbl	MORPH=empty
come	come1	CONsub	MORPH=empty
son	son4	DETpos	PERS.=3|NOMB.=s|GENRE=m|CAS=r
aage	ëage	NOMcom	NOMB.=s|GENRE=m|CAS=r
deüst	devoir	VERcjg	MODE=sub|TEMPS=ipf|PERS.=3|NOMB.=s
demander	demander	VERinf	NOMB.=x|GENRE=x|CAS=x
,	,	PONfbl	MORPH=empty
einz	ainz	ADVgen	DEGRE=-
aloit	aler	VERcjg	MODE=ind|TEMPS=ipf|PERS.=3|NOMB.=s
ensamble	ensemble	ADVgen	DEGRE=-
o	o4	PRE	MORPH=empty
son	son4	DETpos	PERS.=3|NOMB.=s|GENRE=m|CAS=r
pere	pere	NOMcom	NOMB.=s|GENRE=m|CAS=r
et	et	CONcoo	MORPH=empty
sa	son4	DETpos	PERS.=3|NOMB.=s|GENRE=f|CAS=r
mere	mere	NOMcom	NOMB.=s|GENRE=f|CAS=r
a	a3	PRE	MORPH=empty
l'	le	DETdef	NOMB.=s|GENRE=f|CAS=r
eglise	eglise	NOMcom	NOMB.=s|GENRE=f|CAS=r
et	et	CONcoo	MORPH=empty
si	si	ADVgen	DEGRE=-
escoutoit	escouter	VERcjg	MODE=ind|TEMPS=ipf|PERS.=3|NOMB.=s
et	et	CONcoo	MORPH=empty
retenoit	retenir	VERcjg	MODE=ind|TEMPS=ipf|PERS.=3|NOMB.=s
les	le	DETdef	NOMB.=p|GENRE=f|CAS=r
seintes	saint	ADJqua	NOMB.=p|GENRE=f|CAS=r|DEGRE=p
﻿paroles	parole	NOMcom	NOMB.=p|GENRE=f|CAS=r
qe	que2	PROrel	NOMB.=p|GENRE=f|CAS=r
il	il	PROper	PERS.=3|NOMB.=s|GENRE=m|CAS=n
ooit	öir	VERcjg	MODE=ind|TEMPS=ipf|PERS.=3|NOMB.=s
conter	conter	VERinf	NOMB.=x|GENRE=x|CAS=x
et	et	CONcoo	MORPH=empty
