form	lemma	POS	morph
lor	lor2	DETpos	PERS.=3|NOMB.=s|GENRE=m|CAS=r
gré	gré2	NOMcom	NOMB.=s|GENRE=m|CAS=r
si	si	ADVgen	DEGRE=-
conme	come1	CONsub	MORPH=empty
à	a3	PRE	MORPH=empty
souhaidier	sohaidier	VERinf	MORPH=empty
;	;	PONfbl	MORPH=empty
De	de	PRE	MORPH=empty
Simon	simon	NOMpro	NOMB.=s|GENRE=m|CAS=r
fait	faire	VERcjg	MODE=ind|TEMPS=pst|PERS.=3|NOMB.=s
li	le	DETdef	NOMB.=s|GENRE=m|CAS=n
rois	roi2	NOMcom	NOMB.=s|GENRE=m|CAS=n
son	son4	DETpos	PERS.=3|NOMB.=s|GENRE=m|CAS=r
maistre	maistre	ADJqua	NOMB.=s|GENRE=m|CAS=r
conseillier	conseillier2	NOMcom	MORPH=empty
.	.	PONfrt	MORPH=empty
Dux	duc2	NOMcom	NOMB.=s|GENRE=m|CAS=n
Namles	Naimes	NOMpro	NOMB.=s|GENRE=m|CAS=n
leur	il	PROper	PERS.=3|NOMB.=p|GENRE=m|CAS=i
ala	aler	VERcjg	MODE=ind|TEMPS=psp|PERS.=3|NOMB.=s
les	le	DETdef	PERS.=3|NOMB.=p|GENRE=m|CAS=r
espérons	esperon	NOMcom	NOMB.=p|GENRE=m|CAS=r
chaucier	chaucier1	VERinf	MORPH=empty
,	,	PONfbl	MORPH=empty
Et	et	CONcoo	MORPH=empty
li	le	DETdef	NOMB.=s|GENRE=m|CAS=n
bons	bon	ADJqua	NOMB.=s|GENRE=m|CAS=n|DEGRE=p
rois	roi2	NOMcom	NOMB.=s|GENRE=m|CAS=n
Pépins	pepin	NOMpro	NOMB.=s|GENRE=m|CAS=n
leur	il	PROper	PERS.=3|NOMB.=p|GENRE=m|CAS=i
ceint	ceindre	VERcjg	MODE=ind|TEMPS=pst|PERS.=3|NOMB.=s
les	le	DETdef	NOMB.=p|GENRE=m|CAS=r
brans	brant1	NOMcom	NOMB.=p|GENRE=m|CAS=r
d'	de	PRE	MORPH=empty
acier	acier	NOMcom	NOMB.=s|GENRE=m|CAS=r
,	,	PONfbl	MORPH=empty
L'	le	DETdef	NOMB.=s|GENRE=f|CAS=r
acolée	acoler	VERppe	NOMB.=s|GENRE=f|CAS=r
leur	il	PROper	PERS.=3|NOMB.=p|GENRE=m|CAS=i
donne	doner	VERcjg	MODE=ind|TEMPS=pst|PERS.=3|NOMB.=s
,	,	PONfbl	MORPH=empty
puis	puis	ADVgen	DEGRE=-
les	il	PROper	PERS.=3|NOMB.=p|GENRE=m|CAS=r
ala	aler	VERcjg	MODE=ind|TEMPS=psp|PERS.=3|NOMB.=s
baisier	baisier	VERinf	MORPH=empty
.	.	PONfrt	MORPH=empty
Quant	cant1	CONsub	MORPH=empty
Symons	simon	NOMpro	NOMB.=s|GENRE=m|CAS=n
se	soi1	PROper	PERS.=3|NOMB.=s|GENRE=m|CAS=r
voit	vëoir	VERcjg	MODE=ind|TEMPS=pst|PERS.=3|NOMB.=s
si	si	ADVgen	DEGRE=-
d'	de	PRE	MORPH=empty
onnour	onor	NOMcom	NOMB.=s|GENRE=m|CAS=r
montepliier	moutepliier	VERinf	NOMB.=s|GENRE=m|CAS=r
,	,	PONfbl	MORPH=empty
Dieu	dieu	NOMpro	NOMB.=s|GENRE=m|CAS=r
en	en2	PROadv	MORPH=empty
prent	prendre	VERcjg	MODE=ind|TEMPS=pst|PERS.=3|NOMB.=s
en	en1	PRE	MORPH=empty
son	son4	DETpos	PERS.=3|NOMB.=s|GENRE=m|CAS=r
cuer	cuer2	NOMcom	NOMB.=s|GENRE=m|CAS=r
forment	forment2	ADVgen	DEGRE=-
à	a3	PRE	MORPH=empty
graciier	graciier	VERinf	MORPH=empty
;	;	PONfbl	MORPH=empty
Il	il	PROper	PERS.=3|NOMB.=s|GENRE=m|CAS=n
et	et	CONcoo	MORPH=empty
si	si	ADVgen	DEGRE=-
doi	deus	DETcar	MODE=ind|PERS.=3|NOMB.=s
enfant	enfant	NOMcom	NOMB.=p|GENRE=m|CAS=r
se	soi1	PROper	PERS.=3|NOMB.=p|GENRE=m|CAS=r
vont	aler	VERcjg	MODE=ind|TEMPS=pst|PERS.=3|NOMB.=p
agenoillier	agenoillier	VERinf	MORPH=empty
Devant	devant	PRE	MORPH=empty
le	le	DETdef	NOMB.=s|GENRE=m|CAS=r
roi	roi2	NOMcom	NOMB.=s|GENRE=m|CAS=r
Pépin	pepin	NOMpro	NOMB.=s|GENRE=m|CAS=r
pour	por2	PRE	MORPH=empty
lui	il	PROper	PERS.=3|NOMB.=s|GENRE=m|CAS=i
à	a3	PRE	MORPH=empty
merciier	mercïer	VERinf	CAS=x
Et	et	CONcoo	MORPH=empty
li	il	PROper	PERS.=3|NOMB.=s|GENRE=m|CAS=i
voudrent	voloir	VERcjg	MODE=ind|TEMPS=psp|PERS.=3|NOMB.=p
le	le	DETdef	NOMB.=s|GENRE=m|CAS=r
pié	pié	NOMcom	NOMB.=s|GENRE=m|CAS=r
et	et	CONcoo	MORPH=empty
la	le	DETdef	NOMB.=s|GENRE=f|CAS=r
jambe	jambe	NOMcom	NOMB.=s|GENRE=f|CAS=r
baisier	baisier	VERinf	MORPH=empty
,	,	PONfbl	MORPH=empty
Et	et	CONcoo	MORPH=empty
li	le	DETdef	NOMB.=s|GENRE=m|CAS=n
rois	roi2	NOMcom	NOMB.=s|GENRE=m|CAS=n
il	il	PROper	PERS.=3|NOMB.=s|GENRE=m|CAS=n
meïsmes	mëisme	ADJind	NOMB.=s|GENRE=m|CAS=n
les	il	PROper	PERS.=3|NOMB.=p|GENRE=m|CAS=r
prent	prendre	VERcjg	MODE=ind|TEMPS=pst|PERS.=3|NOMB.=s
à	a3	PRE	MORPH=empty
redrecier	redrecier	VERinf	MORPH=empty
.	.	PONfrt	MORPH=empty
$	$	PONfbl	MORPH=empty
Damedieu	damnedeu	NOMpro	NOMB.=s|GENRE=m|CAS=r
en	en2	PRE	MORPH=empty
gracie	grace	VERcjg	PERS.=3|NOMB.=s|GENRE=f|CAS=r
et	et	CONcoo	MORPH=empty
le	le	DETdef	NOMB.=s|GENRE=m|CAS=r
baron	baron	NOMcom	NOMB.=s|GENRE=m|CAS=n
St	saint	ADJind	NOMB.=s|GENRE=m|CAS=n|DEGRE=p
Piere	piere	NOMpro	NOMB.=s|GENRE=m|CAS=r
:	:	PONfbl	MORPH=empty
\"	\"	PONfbl	MORPH=empty
Ha	ha	INJ	DEGRE=-
!	!	PONfrt	MORPH=empty
sire	seignor	NOMcom	NOMB.=s|GENRE=m|CAS=n
Diex	dieu	NOMpro	NOMB.=s|GENRE=m|CAS=n
\"	\"	PONfbl	MORPH=empty
,	,	PONfbl	MORPH=empty
fait	faire	VERcjg	MODE=ind|TEMPS=pst|PERS.=3|NOMB.=s
ele	il	PROper	PERS.=3|NOMB.=s|GENRE=f|CAS=n
,	,	PONfbl	MORPH=empty
\"	\"	PONfbl	MORPH=empty
dous	douz	DETcar	NOMB.=s|GENRE=m|CAS=n
rois	roi2	NOMcom	NOMB.=s|GENRE=m|CAS=n
,	,	PONfbl	MORPH=empty
vrais	verai	ADJqua	NOMB.=s|GENRE=m|CAS=n|DEGRE=p
justiciere	justicier1	NOMcom	NOMB.=s|GENRE=f|CAS=r
,	,	PONfbl	MORPH=empty
Plus	plus	ADVgen	DEGRE=-
nous	nos1	PROper	PERS.=1|NOMB.=p|GENRE=m|CAS=i
faites	faire	VERcjg	MODE=imp|PERS.=2|NOMB.=p
d'	de	PRE	MORPH=empty
onnour	onor	NOMcom	NOMB.=s|GENRE=m|CAS=r
,	,	PONfbl	MORPH=empty
sire	seignor	NOMcom	NOMB.=s|GENRE=m|CAS=n
,	,	PONfbl	MORPH=empty
k'	que4	CONsub	MORPH=empty
a	a3	PRE	MODE=ind|TEMPS=pst
nous	nos1	PROper	PERS.=1|NOMB.=p|GENRE=m|CAS=i
n'	ne1	ADVneg	MORPH=empty
afiere	aferir	VERcjg	MODE=ind|NOMB.=s
,	,	PONfbl	MORPH=empty
Nostre	nostre	DETpos	PERS.=1|NOMB.=s|GENRE=f|CAS=n
Dame	dame	NOMcom	NOMB.=s|GENRE=f|CAS=n
en	en1	PRE	MORPH=empty
gracie	grace	VERcjg	NOMB.=s|GENRE=f|CAS=r
,	,	PONfbl	MORPH=empty
la	le	DETdef	NOMB.=s|GENRE=f|CAS=r
dame	dame	NOMcom	NOMB.=s|GENRE=f|CAS=r
droituriere	droiturier2	ADJqua	NOMB.=s|GENRE=f|CAS=r|DEGRE=p
,	,	PONfbl	MORPH=empty
Bien	bien1	ADVgen	DEGRE=p
sonmes	estre1	VERcjg	MODE=ind|TEMPS=pst|PERS.=1|NOMB.=p
en	en1	PRE	MORPH=empty
biau	bel1	ADJqua	NOMB.=s|GENRE=m|CAS=r|DEGRE=p
pré	pré	NOMcom	NOMB.=s|GENRE=m|CAS=r
mis	metre2	VERppe	NOMB.=s|GENRE=m|CAS=r
de	de	PRE	MORPH=empty
povre	povre	ADJqua	NOMB.=s|GENRE=m|CAS=r
bruiere	bruiere	NOMcom	NOMB.=s|GENRE=f|CAS=r
;	;	PONfbl	MORPH=empty
Pour	por2	PRE	MORPH=empty
ceus	cel	PROdem	NOMB.=p|GENRE=m|CAS=r
de	de	PRE	MORPH=empty
cui	cui	PROrel	NOMB.=s|GENRE=m|CAS=i
part	part1	NOMcom	NOMB.=s|GENRE=f|CAS=r
vient	venir	VERcjg	MODE=ind|TEMPS=pst|PERS.=3|NOMB.=s
ferai	faire	VERcjg	TEMPS=fut|NOMB.=s
mainte	maint	DETind	NOMB.=s|GENRE=f|CAS=n
priiere	priiere	NOMcom	NOMB.=s|GENRE=f|CAS=n
,	,	PONfbl	MORPH=empty
Se	se	CONsub	MORPH=empty
Dieu	dieu	NOMpro	NOMB.=s|GENRE=m|CAS=r
plaist	plaire	VERcjg	MODE=ind|TEMPS=pst|PERS.=3|NOMB.=s
et	et	CONcoo	MORPH=empty
je	je	PROper	PERS.=1|NOMB.=s|GENRE=m|CAS=n
puis	puis	ADVgen	MODE=ind|TEMPS=pst|PERS.=1|DEGRE=-
,	,	PONfbl	MORPH=empty
n'	ne1	ADVneg	MORPH=empty
en	en2	PROadv	MORPH=empty
serai	estre1	VERcjg	MODE=ind|TEMPS=fut|PERS.=1|NOMB.=s
pas	pas	ADVneg	MORPH=empty
laniere	laniere	ADJqua	NOMB.=s|GENRE=f|CAS=r
.	.	PONfrt	MORPH=empty
\"	\"	PONfbl	MORPH=empty
Bien	bien1	ADVgen	DEGRE=p
avez	avoir	VERcjg	MODE=ind|TEMPS=pst|PERS.=2|NOMB.=p
entendu	entendre	VERppe	NOMB.=s|GENRE=m|CAS=r
ainsi	ainsi	ADVgen	DEGRE=-
com	come1	CONsub	MORPH=empty
adouba	adober	VERcjg	MODE=ind|TEMPS=psp|PERS.=3|NOMB.=s
Nostre	nostre	DETpos	PERS.=1|NOMB.=s|GENRE=m|CAS=r
bons	bon	ADJqua	NOMB.=s|GENRE=m|CAS=r|DEGRE=p
rois	roi2	NOMcom	NOMB.=s|GENRE=m|CAS=r
Pépins	pepin	NOMpro	NOMB.=s|GENRE=m|CAS=r
Symon	simon	NOMpro	NOMB.=s|GENRE=m|CAS=r
qu'	que4	CONsub	CAS=r
il	il	PROper	PERS.=3|NOMB.=s|GENRE=m|CAS=n
moult	mout	ADVgen	DEGRE=-
ama	amer1	VERcjg	MODE=ind|TEMPS=psp|PERS.=3|NOMB.=s
,	,	PONfbl	MORPH=empty
Et	et	CONcoo	MORPH=empty
lui	il	PROper	PERS.=3|NOMB.=s|GENRE=m|CAS=i
et	et	CONcoo	MORPH=empty
ses	son4	DETpos	PERS.=3|NOMB.=s|GENRE=f|CAS=r
deus	deus	ADJcar	NOMB.=p|GENRE=m|CAS=r
fils	fil2	NOMcom	NOMB.=p|GENRE=m|CAS=r
,	,	PONfbl	MORPH=empty
grant	grant	ADJqua	NOMB.=s|GENRE=f|CAS=r|DEGRE=p
amour	amor	NOMcom	NOMB.=s|GENRE=f|CAS=r
leur	il	PROper	PERS.=3|NOMB.=p|GENRE=m|CAS=i
moustra	mostrer	VERcjg	MODE=ind|TEMPS=psp|PERS.=3|NOMB.=s
.	.	PONfrt	MORPH=empty
Symon	simon	NOMpro	NOMB.=s|GENRE=m|CAS=r
et	et	CONcoo	MORPH=empty
ses	son4	DETpos	PERS.=3|NOMB.=s|GENRE=m|CAS=r
enfans	enfant	NOMcom	NOMB.=p|GENRE=m|CAS=r
,	,	PONfbl	MORPH=empty
chascun	chascun	PROind	NOMB.=s|GENRE=m|CAS=r
grant	grant	ADJqua	NOMB.=s|GENRE=m|CAS=r|DEGRE=p
don	don	NOMcom	NOMB.=s|GENRE=m|CAS=r
donna	doner	VERcjg	MODE=ind|TEMPS=psp|PERS.=3|NOMB.=s
.	.	PONfrt	MORPH=empty
Mil	mil1	DETcar	NOMB.=p|GENRE=m|CAS=n
livrées	livrer	VERppe	NOMB.=s|GENRE=f|CAS=n
de	de	PRE	MORPH=empty
terre	terre	NOMcom	NOMB.=s|GENRE=f|CAS=r
à	a3	PRE	MORPH=empty
Symon	simon	NOMpro	NOMB.=s|GENRE=m|CAS=r
présenta	presenter	VERcjg	MODE=ind|TEMPS=psp|PERS.=3|NOMB.=s
Et	et	CONcoo	MORPH=empty
cinq	cent	DETcar	NOMB.=s|GENRE=m|CAS=n
cens	cent	NOMcom	NOMB.=p|GENRE=m|CAS=r
bien	bien1	ADVgen	DEGRE=p
seans	sëoir	VERppa	NOMB.=s|GENRE=m|CAS=r|DEGRE=p
chascuns	chascun	PROind	NOMB.=s|GENRE=m|CAS=n
de	de	PRE	MORPH=empty
ses	son4	DETpos	PERS.=3|NOMB.=s|GENRE=m|CAS=r
fils	fil2	NOMcom	NOMB.=s|GENRE=m|CAS=r
a	a3	PRE	MORPH=empty
;	;	PONfbl	MORPH=empty
Ysabel	isauce	NOMpro	NOMB.=s|GENRE=m|CAS=r
et	et	CONcoo	MORPH=empty
Aiglante	aglant	NOMpro	NOMB.=s|GENRE=m|CAS=n
,	,	PONfbl	MORPH=empty
ce	ce1	PROdem	NOMB.=s|GENRE=n|CAS=r
dist	dire	VERcjg	MODE=ind|TEMPS=pst|PERS.=3|NOMB.=s
,	,	PONfbl	MORPH=empty
mariera	marïer	VERcjg	NOMB.=s
,	,	PONfbl	MORPH=empty
Cinq	cinc	DETcar	NOMB.=s|GENRE=m|CAS=r
cens	cent	DETcar	NOMB.=s|GENRE=m|CAS=r
livres	livre3	NOMcom	NOMB.=p|GENRE=f|CAS=r
par	par	PRE	MORPH=empty
an	an	NOMcom	MORPH=empty
à	a3	PRE	MORPH=empty
chascune	chascun	PROind	NOMB.=s|GENRE=f|CAS=r
donra	doner	VERcjg	MODE=ind|TEMPS=fut|PERS.=3|NOMB.=s
.	.	PONfrt	MORPH=empty
Et	et	CONcoo	MORPH=empty
Symons	simon	NOMpro	NOMB.=s|GENRE=m|CAS=n
passe	passer1	VERcjg	MODE=ind|TEMPS=pst|PERS.=3|NOMB.=s
avant	avant	ADVgen	DEGRE=-
,	,	PONfbl	MORPH=empty
mie	mie	ADVneg	MORPH=empty
ne	ne1	ADVneg	MORPH=empty
s'	soi1	PROper	PERS.=3|NOMB.=s|GENRE=m|CAS=r
oublia	oblïer	VERcjg	MODE=ind|TEMPS=psp|PERS.=3|NOMB.=s
,	,	PONfbl	MORPH=empty
Et	et	CONcoo	MORPH=empty
il	il	PROper	PERS.=3|NOMB.=s|GENRE=m|CAS=n
et	et	CONcoo	MORPH=empty
si	si	ADVgen	DEGRE=-
doi	deus	DETcar	MODE=ind|PERS.=3|NOMB.=s
fill	fil2	NOMcom	NOMB.=s|GENRE=m|CAS=n
chascuns	chascun	PROind	NOMB.=s|GENRE=m|CAS=n
s'	soi1	PROper	PERS.=3|NOMB.=s|GENRE=m|CAS=r
agenoilla	agenoillier	VERcjg	MODE=ind|TEMPS=psp|PERS.=3|NOMB.=s
;	;	PONfbl	MORPH=empty
Constance	constance	NOMcom	NOMB.=s|GENRE=f|CAS=r
et	et	CONcoo	MORPH=empty
ses	son4	DETpos	PERS.=3|NOMB.=p|GENRE=f|CAS=r
deus	deus	ADJcar	NOMB.=p|GENRE=m|CAS=r
filles	fille	NOMcom	NOMB.=p|GENRE=f|CAS=r
,	,	PONfbl	MORPH=empty
nule	nul	ADJind	NOMB.=s|GENRE=f|CAS=r
n'	ne1	ADVneg	MORPH=empty
i	i2	PROadv	MORPH=empty
demora	demorer	VERcjg	MODE=ind|TEMPS=psp|PERS.=3|NOMB.=s
,	,	PONfbl	MORPH=empty
Chascune	chascun	PROind	NOMB.=s|GENRE=f|CAS=n
s'	soi1	PROper	PERS.=3|NOMB.=s|GENRE=f|CAS=r
agenoille	agenoillier	VERcjg	MODE=ind|TEMPS=pst|PERS.=3|NOMB.=s
,	,	PONfbl	MORPH=empty
envers	envers2	PRE	MORPH=empty
le	le	DETdef	NOMB.=s|GENRE=m|CAS=r
roi	roi2	NOMcom	NOMB.=s|GENRE=m|CAS=r
clina	cliner	VERcjg	NOMB.=s
;	;	PONfbl	MORPH=empty
Chascuns	chascun	PROind	NOMB.=s|GENRE=m|CAS=n
de	de	PRE	MORPH=empty
Damedieu	damnedeu	NOMpro	NOMB.=s|GENRE=m|CAS=r
le	le	DETdef	NOMB.=s|GENRE=m|CAS=r
roi	roi2	NOMcom	NOMB.=s|GENRE=m|CAS=r
en	en2	PROadv	MORPH=empty
mercia	mercïer	VERcjg	MODE=ind|TEMPS=psp|PERS.=3|NOMB.=s
.	.	PONfrt	MORPH=empty
Là	là	ADVgen	DEGRE=-
devienent	devenir	VERcjg	MODE=ind|TEMPS=pst|PERS.=3|NOMB.=p
si	son4	DETpos	GENRE=m|CAS=n
home	ome	NOMcom	NOMB.=p|GENRE=m|CAS=n
;	;	PONfbl	MORPH=empty
chascun	chascun	PROind	NOMB.=s|GENRE=m|CAS=n
en	en1	PRE	MORPH=empty
foi	foi	NOMcom	NOMB.=s|GENRE=f|CAS=r
baisa	baisier	VERcjg	MODE=ind|TEMPS=psp|PERS.=3|NOMB.=s
,	,	PONfbl	MORPH=empty
Les	le	DETdef	NOMB.=p|GENRE=f|CAS=r
armes	arme	NOMcom	NOMB.=p|GENRE=f|CAS=r
qu'	que2	PROrel	NOMB.=p|GENRE=m|CAS=r
il	il	PROper	PERS.=3|NOMB.=p|GENRE=m|CAS=n
portèrent	porter	VERcjg	MODE=ind|TEMPS=psp|PERS.=3|NOMB.=p
,	,	PONfbl	MORPH=empty
li	le	DETdef	NOMB.=p|GENRE=m|CAS=n
rois	roi2	NOMcom	NOMB.=p|GENRE=m|CAS=n
les	il	PROper	PERS.=3|NOMB.=p|GENRE=m|CAS=r
devisa	deviser	VERcjg	MODE=ind|TEMPS=psp|PERS.=3|NOMB.=s
:	:	PONfbl	MORPH=empty
D	de	PRE	MORPH=empty
asur	asur	NOMcom	NOMB.=s|GENRE=m|CAS=r
,	,	PONfbl	MORPH=empty
mais	mais1	CONcoo	MORPH=empty
que	que4	CONsub	MORPH=empty
de	de	PRE	MORPH=empty
blanc	blanc	ADJqua	NOMB.=s|GENRE=m|CAS=r|DEGRE=p
un	un	DETndf	NOMB.=s|GENRE=m|CAS=r
poi	poi	NOMcom	NOMB.=s|GENRE=m|CAS=r
les	il	PROper	PERS.=3|NOMB.=p|GENRE=m|CAS=r
dyaspra	devoir	VERcjg	MODE=ind|TEMPS=fut|PERS.=3|NOMB.=s
Li	le	DETdef	NOMB.=s|GENRE=m|CAS=n
maistres	maistre	NOMcom	NOMB.=s|GENRE=m|CAS=n
qui	qui	PROrel	NOMB.=s|GENRE=m|CAS=n
les	il	PROper	PERS.=3|NOMB.=p|GENRE=m|CAS=r
fist	faire	VERcjg	MODE=ind|TEMPS=psp|PERS.=3|NOMB.=s
,	,	PONfbl	MORPH=empty
car	car	CONcoo	MORPH=empty
on	on	PROind	NOMB.=s|GENRE=n|CAS=n
li	il	PROper	PERS.=3|NOMB.=s|GENRE=m|CAS=i
conmanda	comander	VERcjg	MODE=ind|TEMPS=psp|PERS.=3|NOMB.=s
;	;	PONfbl	MORPH=empty
Une	un	DETndf	NOMB.=s|GENRE=f|CAS=r
grant	grant	ADJqua	NOMB.=s|GENRE=f|CAS=r|DEGRE=p
fleur	flor1	NOMcom	NOMB.=s|GENRE=f|CAS=r
de	de	PRE	MORPH=empty
lis	lis	NOMcom	NOMB.=p|GENRE=m|CAS=r
d'	de	PRE	MORPH=empty
or	or1	NOMcom	NOMB.=s|GENRE=m|CAS=r
