form	lemma	POS	morph
cui	que2	PROrel	NOMB.=s|GENRE=m|CAS=i
tuit	tot	DETind	NOMB.=p|GENRE=m|CAS=n
li	le	DETdef	NOMB.=p|GENRE=m|CAS=n
bien	bien1	NOMcom	NOMB.=p|GENRE=m|CAS=n
vienent	venir	VERcjg	MODE=ind|TEMPS=pst|PERS.=3|NOMB.=p
et	et	CONcoo	MORPH=empty
nessent	naistre	VERcjg	MODE=ind|TEMPS=pst|PERS.=3|NOMB.=p
.	.	PONfrt	MORPH=empty
Adonc	adonc	ADVgen	DEGRE=-
avoit	avoir	VERcjg	MODE=ind|TEMPS=ipf|PERS.=3|NOMB.=s
en	en1	PRE	MORPH=empty
la	le	DETdef	NOMB.=s|GENRE=f|CAS=r
cité	cité	NOMcom	NOMB.=s|GENRE=f|CAS=r
de	de	PRE	MORPH=empty
Rome	Rome	NOMpro	NOMB.=s|GENRE=f|CAS=r
un	un	DETndf	NOMB.=s|GENRE=m|CAS=r
haut	haut	ADJqua	NOMB.=s|GENRE=m|CAS=r|DEGRE=p
home	ome	NOMcom	NOMB.=s|GENRE=m|CAS=r
.	.	PONfrt	MORPH=empty
Eufamianus	Eufamianus	NOMpro	NOMB.=s|GENRE=m|CAS=n
estoit	estre1	VERcjg	MODE=ind|TEMPS=ipf|PERS.=3|NOMB.=s
apelez	apeler	VERppe	NOMB.=s|GENRE=m|CAS=n
.	.	PONfrt	MORPH=empty
Cil	cel	PROdem	NOMB.=s|GENRE=m|CAS=n
avoit	avoir	VERcjg	MODE=ind|TEMPS=ipf|PERS.=3|NOMB.=s
la	le	DETdef	NOMB.=s|GENRE=f|CAS=r
poesté	pöesté	NOMcom	NOMB.=s|GENRE=f|CAS=r
et	et	CONcoo	MORPH=empty
la	le	DETdef	NOMB.=s|GENRE=f|CAS=r
signorie	seignorie	NOMcom	NOMB.=s|GENRE=f|CAS=r
desoz	desoz	PRE	MORPH=empty
les	le	DETdef	NOMB.=p|GENRE=m|CAS=r
empereors	emperëor	NOMcom	NOMB.=p|GENRE=m|CAS=r
de	de	PRE	MORPH=empty
tote	tot	DETind	NOMB.=s|GENRE=f|CAS=r
la	le	DETdef	NOMB.=s|GENRE=f|CAS=r
cité	cité	NOMcom	NOMB.=s|GENRE=f|CAS=r
et	et	CONcoo	MORPH=empty
de	de	PRE	MORPH=empty
tote	tot	DETind	NOMB.=s|GENRE=f|CAS=r
la	le	DETdef	NOMB.=s|GENRE=f|CAS=r
contree	contree	NOMcom	NOMB.=s|GENRE=f|CAS=r
et	et	CONcoo	MORPH=empty
mout	mout	ADVgen	DEGRE=-
estoit	estre1	VERcjg	MODE=ind|TEMPS=ipf|PERS.=3|NOMB.=s
riches	riche	ADJqua	NOMB.=s|GENRE=m|CAS=n|DEGRE=p
d'	de	PRE	MORPH=empty
avoir	avoir	NOMcom	NOMB.=s|GENRE=m|CAS=r
et	et	CONcoo	MORPH=empty
de	de	PRE	MORPH=empty
granz	grant	ADJqua	NOMB.=p|GENRE=f|CAS=r|DEGRE=p
possessions	possessïon	NOMcom	NOMB.=p|GENRE=f|CAS=r
et	et	CONcoo	MORPH=empty
de	de	PRE	MORPH=empty
chevaliers	chevalier	NOMcom	NOMB.=p|GENRE=m|CAS=r
qui	que2	PROrel	NOMB.=p|GENRE=m|CAS=n
le	il	PROper	PERS.=3|NOMB.=s|GENRE=m|CAS=r
servoient	servir	VERcjg	MODE=ind|TEMPS=ipf|PERS.=3|NOMB.=p
et	et	CONcoo	MORPH=empty
de	de	PRE	MORPH=empty
beles	bel1	ADJqua	NOMB.=p|GENRE=f|CAS=r|DEGRE=p
mesnies	maisniee	NOMcom	NOMB.=p|GENRE=f|CAS=r
.	.	PONfrt	MORPH=empty
Et	et	CONcoo	MORPH=empty
deseure	desor	PRE	MORPH=empty
tout	tot	DETind	NOMB.=s|GENRE=n|CAS=r
ce	ce1	PROdem	NOMB.=s|GENRE=n|CAS=r
amoit	amer1	VERcjg	MODE=ind|TEMPS=ipf|PERS.=3|NOMB.=s
il	il	PROper	PERS.=3|NOMB.=s|GENRE=m|CAS=n
nostre	nostre	DETpos	PERS.=1|NOMB.=s|GENRE=m|CAS=r
Signor	seignor	NOMcom	NOMB.=s|GENRE=m|CAS=r
et	et	CONcoo	MORPH=empty
cremoit	criembre	VERcjg	MODE=ind|TEMPS=ipf|PERS.=3|NOMB.=s
devant	devant	PRE	MORPH=empty
tote	tot	DETind	NOMB.=s|GENRE=f|CAS=r
creature	crïature	NOMcom	NOMB.=s|GENRE=f|CAS=r
.	.	PONfrt	MORPH=empty
Feme	feme	NOMcom	NOMB.=s|GENRE=f|CAS=r
avoit	avoir	VERcjg	MODE=ind|TEMPS=ipf|PERS.=3|NOMB.=s
de	de	PRE	MORPH=empty
haute	haut	ADJqua	NOMB.=s|GENRE=f|CAS=r|DEGRE=p
lignie	ligniee	NOMcom	NOMB.=s|GENRE=f|CAS=r
,	,	PONfbl	MORPH=empty
Aglaïse	Aglaïs	NOMpro	NOMB.=s|GENRE=f|CAS=r
avoit	avoir	VERcjg	MODE=ind|TEMPS=ipf|PERS.=3|NOMB.=s
non	nom	NOMcom	NOMB.=s|GENRE=m|CAS=r
,	,	PONfbl	MORPH=empty
mout	mout	ADVgen	DEGRE=-
bone	bon	ADJqua	NOMB.=s|GENRE=f|CAS=r|DEGRE=p
dame	dame	NOMcom	NOMB.=s|GENRE=f|CAS=n
et	et	CONcoo	MORPH=empty
mout	mout	ADVgen	DEGRE=-
amoit	amer1	VERcjg	MODE=ind|TEMPS=ipf|PERS.=3|NOMB.=s
Deu	dieu	NOMpro	NOMB.=s|GENRE=m|CAS=r
et	et	CONcoo	MORPH=empty
servoit	servir	VERcjg	MODE=ind|TEMPS=ipf|PERS.=3|NOMB.=s
de	de	PRE	MORPH=empty
tot	tot	DETind	NOMB.=s|GENRE=m|CAS=r
son	son4	DETpos	PERS.=3|NOMB.=s|GENRE=m|CAS=r
pooir	pöoir	NOMcom	NOMB.=s|GENRE=m|CAS=r
et	et	CONcoo	MORPH=empty
de	de	PRE	MORPH=empty
tote	tot	DETind	NOMB.=s|GENRE=f|CAS=r
sa	son4	DETpos	PERS.=3|NOMB.=s|GENRE=f|CAS=r
cure	cure	NOMcom	NOMB.=s|GENRE=f|CAS=r
.	.	PONfrt	MORPH=empty
Nul	nul	DETind	NOMB.=s|GENRE=m|CAS=r
enfant	enfant	NOMcom	NOMB.=s|GENRE=m|CAS=r
avoir	avoir	VERinf	NOMB.=x|GENRE=x|CAS=x
ne	ne1	ADVneg	MORPH=empty
pooient	pöoir	VERcjg	MODE=ind|TEMPS=ipf|PERS.=3|NOMB.=p
dont	dont	PROrel	NOMB.=s|GENRE=m|CAS=i
mout	mout	ADVgen	DEGRE=-
estoient	estre1	VERcjg	MODE=ind|TEMPS=ipf|PERS.=3|NOMB.=p
desconfortés	desconforter	VERppe	NOMB.=p|GENRE=m|CAS=n
et	et	CONcoo	MORPH=empty
sovent	sovent	ADVgen	DEGRE=-
en	en2	PROadv	MORPH=empty
reclamoient	reclamer	VERcjg	MODE=ind|TEMPS=ipf|PERS.=3|NOMB.=p
nostre	nostre	DETpos	PERS.=1|NOMB.=s|GENRE=m|CAS=r
Signor	seignor	NOMcom	NOMB.=s|GENRE=m|CAS=r
.	.	PONfrt	MORPH=empty
Eufamianus	Eufamianus	NOMpro	NOMB.=s|GENRE=m|CAS=n
jeunoit	jëuner	VERcjg	MODE=ind|TEMPS=ipf|PERS.=3|NOMB.=s
chascun	chascun	DETind	NOMB.=s|GENRE=m|CAS=r
jor	jor	NOMcom	NOMB.=s|GENRE=m|CAS=r
por	por2	PRE	MORPH=empty
l'	le	DETdef	NOMB.=s|GENRE=f|CAS=r
amor	amor	NOMcom	NOMB.=s|GENRE=f|CAS=r
nostre	nostre	DETpos	PERS.=1|NOMB.=s|GENRE=m|CAS=r
Signor	seignor	NOMcom	NOMB.=s|GENRE=m|CAS=r
tresq'	tresque1	ADVgen	DEGRE=-
a	a3	PRE	MORPH=empty
ore	ore3	NOMcom	NOMB.=s|GENRE=f|CAS=r
de	de	PRE	MORPH=empty
none	none2	NOMcom	NOMB.=s|GENRE=f|CAS=r
et	et	CONcoo	MORPH=empty
dont	dont	ADVgen	DEGRE=-
avoit	avoir	VERcjg	MODE=ind|TEMPS=ipf|PERS.=3|NOMB.=s
en	en1	PRE	MORPH=empty
son	son4	DETpos	PERS.=3|NOMB.=s|GENRE=m|CAS=r
palés	palais2	NOMcom	NOMB.=s|GENRE=m|CAS=r
fet	faire	VERppe	NOMB.=p|GENRE=f|CAS=r
metre	metre2	VERinf	NOMB.=x|GENRE=x|CAS=x
trois	trois	DETcar	NOMB.=p|GENRE=f|CAS=r
tables	table	NOMcom	NOMB.=p|GENRE=f|CAS=r
ou	où	PROrel	NOMB.=p|GENRE=f|CAS=i
il	il	PROper	PERS.=3|NOMB.=s|GENRE=m|CAS=n
asseoit	asseoir	VERcjg	MODE=ind|TEMPS=ipf|PERS.=3|NOMB.=s
les	le	DETdef	NOMB.=p|GENRE=m|CAS=r
orphenins	orfenin	NOMcom	NOMB.=p|GENRE=m|CAS=r
et	et	CONcoo	MORPH=empty
les	le	DETdef	NOMB.=p|GENRE=f|CAS=r
veves	veve2	NOMcom	NOMB.=p|GENRE=f|CAS=r
et	et	CONcoo	MORPH=empty
les	le	DETdef	NOMB.=p|GENRE=m|CAS=r
pelerins	pelerin	NOMcom	NOMB.=p|GENRE=m|CAS=r
,	,	PONfbl	MORPH=empty
les	le	DETdef	NOMB.=p|GENRE=m|CAS=r
malades	malade	NOMcom	NOMB.=p|GENRE=m|CAS=r
et	et	CONcoo	MORPH=empty
les	le	DETdef	NOMB.=p|GENRE=m|CAS=r
povres	povre	NOMcom	NOMB.=p|GENRE=m|CAS=r
.	.	PONfrt	MORPH=empty
Et	et	CONcoo	MORPH=empty
qant	cant1	CONsub	MORPH=empty
il	il	PROper	PERS.=3|NOMB.=p|GENRE=m|CAS=n
avoient	avoir	VERcjg	MODE=ind|TEMPS=ipf|PERS.=3|NOMB.=p
tuit	tot	PROind	NOMB.=p|GENRE=m|CAS=n
mengié	mangier	VERppe	NOMB.=s|GENRE=n|CAS=r
et	et	CONcoo	MORPH=empty
il	il	PROper	PERS.=3|NOMB.=s|GENRE=m|CAS=n
les	il	PROper	PERS.=3|NOMB.=p|GENRE=m|CAS=r
avoit	avoir	VERcjg	MODE=ind|TEMPS=ipf|PERS.=3|NOMB.=s
serviz	servir	VERppe	NOMB.=p|GENRE=m|CAS=r
honorablement	onorable	ADVgen	DEGRE=-
,	,	PONfbl	MORPH=empty
il	il	PROper	PERS.=3|NOMB.=s|GENRE=m|CAS=n
s'	soi1	PROper	PERS.=3|NOMB.=s|GENRE=m|CAS=r
asseoit	asseoir	VERcjg	MODE=ind|TEMPS=ipf|PERS.=3|NOMB.=s
et	et	CONcoo	MORPH=empty
si	si	ADVgen	DEGRE=-
mengoit	mangier	VERcjg	MODE=ind|TEMPS=ipf|PERS.=3|NOMB.=s
pein	pain	NOMcom	NOMB.=s|GENRE=m|CAS=r
et	et	CONcoo	MORPH=empty
eve	aigue	NOMcom	NOMB.=s|GENRE=f|CAS=r
tant	tant	ADVgen	DEGRE=-
seulement	solement	ADVgen	DEGRE=-
.	.	PONfrt	MORPH=empty
Sa	son4	DETpos	PERS.=3|NOMB.=s|GENRE=f|CAS=n
feme	feme	NOMcom	NOMB.=s|GENRE=f|CAS=n
l'	il	PROper	PERS.=3|NOMB.=s|GENRE=m|CAS=r
ensivoit	ensivre1	VERcjg	MODE=ind|TEMPS=ipf|PERS.=3|NOMB.=s
mout	mout	ADVgen	DEGRE=-
bien	bien1	ADVgen	DEGRE=p
de	de	PRE	MORPH=empty
fere	faire	VERinf	NOMB.=x|GENRE=x|CAS=x
bones	bon	ADJqua	NOMB.=p|GENRE=f|CAS=r|DEGRE=p
oevres	uevre	NOMcom	NOMB.=p|GENRE=f|CAS=r
,	,	PONfbl	MORPH=empty
si	si	ADVgen	DEGRE=-
com	come1	CONsub	MORPH=empty
cele	cel	PROdem	NOMB.=s|GENRE=f|CAS=n
qi	que2	PROrel	NOMB.=s|GENRE=f|CAS=n
l'	il	PROper	PERS.=3|NOMB.=s|GENRE=n|CAS=r
avoit	avoir	VERcjg	MODE=ind|TEMPS=ipf|PERS.=3|NOMB.=s
a	a3	PRE	MORPH=empty
us	us	NOMcom	NOMB.=p|GENRE=m|CAS=r
et	et	CONcoo	MORPH=empty
en	en1	PRE	MORPH=empty
costume	costume	NOMcom	NOMB.=s|GENRE=f|CAS=r
et	et	CONcoo	MORPH=empty
chascuns	chascun	PROind	NOMB.=s|GENRE=m|CAS=n
fesoit	faire	VERcjg	MODE=ind|TEMPS=ipf|PERS.=3|NOMB.=s
ses	son4	DETpos	PERS.=3|NOMB.=p|GENRE=f|CAS=r
orissons	oraison	NOMcom	NOMB.=p|GENRE=f|CAS=r
a	a3	PRE	MORPH=empty
nostre	nostre	DETpos	PERS.=1|NOMB.=s|GENRE=m|CAS=r
Signor	seignor	NOMcom	NOMB.=s|GENRE=m|CAS=r
Jesu	Jhesu	NOMpro	NOMB.=s|GENRE=m|CAS=r
Crist	Crist	NOMpro	NOMB.=s|GENRE=m|CAS=r
et	et	CONcoo	MORPH=empty
si	si	ADVgen	DEGRE=-
disoit	dire	VERcjg	MODE=ind|TEMPS=ipf|PERS.=3|NOMB.=s
:	:	PONfbl	MORPH=empty
Beaus	bel1	ADJqua	NOMB.=s|GENRE=m|CAS=n|DEGRE=p
Sire	seignor	NOMcom	NOMB.=s|GENRE=m|CAS=n
Dex	dieu	NOMpro	NOMB.=s|GENRE=m|CAS=n
,	,	PONfbl	MORPH=empty
soviegne	sovenir	VERcjg	MODE=imp|PERS.=2|NOMB.=s
toi	tu	PROper	PERS.=2|NOMB.=s|GENRE=m|CAS=r
de	de	PRE	MORPH=empty
moi	je	PROper	PERS.=1|NOMB.=s|GENRE=m|CAS=i
qe	que4	CONsub	MORPH=empty
je	je	PROper	PERS.=1|NOMB.=s|GENRE=m|CAS=n
sui	estre1	VERcjg	MODE=ind|TEMPS=pst|PERS.=1|NOMB.=s
t'	ton4	DETpos	PERS.=2|NOMB.=s|GENRE=f|CAS=n
ancele	ancele	NOMcom	NOMB.=s|GENRE=f|CAS=n
et	et	CONcoo	MORPH=empty
si	si	ADVgen	DEGRE=-
me	je	PROper	PERS.=1|NOMB.=s|GENRE=m|CAS=i
done	doner	VERcjg	MODE=ind|TEMPS=pst|PERS.=3|NOMB.=s
tel	tel	DETind	NOMB.=s|GENRE=m|CAS=r
fruit	fruit	NOMcom	NOMB.=s|GENRE=m|CAS=r
de	de	PRE	MORPH=empty
mon	mon1	DETpos	PERS.=1|NOMB.=s|GENRE=m|CAS=r
mari	mari	NOMcom	NOMB.=s|GENRE=m|CAS=r
qi	que2	PROrel	NOMB.=s|GENRE=m|CAS=n
puist	pöoir	VERcjg	MODE=sub|TEMPS=pst|PERS.=3|NOMB.=s
conforter	conforter	VERinf	NOMB.=x|GENRE=x|CAS=x
m'	mon1	DETpos	PERS.=1|NOMB.=s|GENRE=f|CAS=r
ame	ame	NOMcom	NOMB.=s|GENRE=f|CAS=r
et	et	CONcoo	MORPH=empty
mon	mon1	DETpos	PERS.=1|NOMB.=s|GENRE=m|CAS=r
cors	cors1	NOMcom	NOMB.=s|GENRE=m|CAS=r
.	.	PONfrt	MORPH=empty
Tel	tel	DETind	NOMB.=s|GENRE=f|CAS=r
vie	vie1	NOMcom	NOMB.=s|GENRE=f|CAS=r
,	,	PONfbl	MORPH=empty
com	come1	CONsub	MORPH=empty
je	je	PROper	PERS.=1|NOMB.=s|GENRE=m|CAS=n
vos	vos	PROper	PERS.=2|NOMB.=p|GENRE=m|CAS=i
ai	avoir	VERcjg	MODE=ind|TEMPS=pst|PERS.=1|NOMB.=s
conté	conter	VERppe	NOMB.=s|GENRE=f|CAS=r
et	et	CONcoo	MORPH=empty
dit	dire	VERppe	NOMB.=s|GENRE=f|CAS=r
,	,	PONfbl	MORPH=empty
menoit	mener	VERcjg	MODE=ind|TEMPS=ipf|PERS.=3|NOMB.=s
Eufemianus	Eufamianus	NOMpro	NOMB.=s|GENRE=m|CAS=n
et	et	CONcoo	MORPH=empty
Aglaïs	Aglaïs	NOMpro	NOMB.=s|GENRE=f|CAS=n
,	,	PONfbl	MORPH=empty
la	le	DETdef	NOMB.=s|GENRE=f|CAS=n
bone	bon	ADJqua	NOMB.=s|GENRE=f|CAS=n|DEGRE=p
dame	dame	NOMcom	NOMB.=s|GENRE=f|CAS=n
sa	son4	DETpos	PERS.=3|NOMB.=s|GENRE=f|CAS=n
feme	feme	NOMcom	NOMB.=s|GENRE=f|CAS=n
,	,	PONfbl	MORPH=empty
ne	ne2	CONcoo	MORPH=empty
n'	ne1	ADVneg	MORPH=empty
estoient	estre1	VERcjg	MODE=ind|TEMPS=ipf|PERS.=3|NOMB.=p
mie	mie	ADVneg	MORPH=empty
despareil	despareil	ADJqua	NOMB.=p|GENRE=m|CAS=n|DEGRE=p
en	en1	PRE	MORPH=empty
lor	lor2	DETpos	PERS.=3|NOMB.=p|GENRE=f|CAS=r
oevres	uevre	NOMcom	NOMB.=p|GENRE=f|CAS=r
,	,	PONfbl	MORPH=empty
car	car	CONcoo	MORPH=empty
se	se	CONsub	MORPH=empty
li	le	DETdef	NOMB.=s|GENRE=m|CAS=n
uns	un	PROind	NOMB.=s|GENRE=m|CAS=n
fesoit	faire	VERcjg	MODE=ind|TEMPS=ipf|PERS.=3|NOMB.=s
bien	bien1	ADVgen	DEGRE=-
,	,	PONfbl	MORPH=empty
li	le	DETdef	NOMB.=s|GENRE=m|CAS=n
autres	autre	PROind	NOMB.=s|GENRE=m|CAS=n
se	soi1	PROper	PERS.=3|NOMB.=s|GENRE=m|CAS=r
voloit	voloir	VERcjg	MODE=ind|TEMPS=ipf|PERS.=3|NOMB.=s
assez	assez	ADVgen	DEGRE=-
plus	plus	ADVgen	DEGRE=-
pener	pener	VERinf	NOMB.=x|GENRE=x|CAS=x
de	de	PRE	MORPH=empty
bien	bien1	ADVgen	DEGRE=-
fere	faire	VERinf	NOMB.=x|GENRE=x|CAS=x
.	.	PONfrt	MORPH=empty
Nostre	nostre	DETpos	PERS.=1|NOMB.=s|GENRE=m|CAS=n
Sires	seignor	NOMcom	NOMB.=s|GENRE=m|CAS=n
qi	que2	PROrel	NOMB.=s|GENRE=m|CAS=n
mout	mout	ADVgen	DEGRE=-
est	estre1	VERcjg	MODE=ind|TEMPS=pst|PERS.=3|NOMB.=s
pius	piu	ADJqua	NOMB.=s|GENRE=m|CAS=n|DEGRE=p
et	et	CONcoo	MORPH=empty
misericors	misericort	ADJqua	NOMB.=s|GENRE=m|CAS=n|DEGRE=p
et	et	CONcoo	MORPH=empty
qi	que2	PROrel	NOMB.=s|GENRE=m|CAS=n
ne	ne1	ADVneg	MORPH=empty
deguerpist	deguerpir	VERcjg	MODE=sub|TEMPS=ipf|PERS.=3|NOMB.=s
mie	mie	ADVneg	MORPH=empty
ceus	cel	DETdem	NOMB.=p|GENRE=m|CAS=r
qi	que2	PROrel	NOMB.=p|GENRE=m|CAS=n
de	de	PRE	MORPH=empty
vrai	verai	ADJqua	NOMB.=s|GENRE=m|CAS=r|DEGRE=p
cuer	cuer2	NOMcom	NOMB.=s|GENRE=m|CAS=r
le	il	PROper	PERS.=3|NOMB.=s|GENRE=m|CAS=r
reclaiment	reclamer	VERcjg	MODE=ind|TEMPS=pst|PERS.=3|NOMB.=p
et	et	CONcoo	MORPH=empty
apelent	apeler	VERcjg	MODE=ind|TEMPS=pst|PERS.=3|NOMB.=p
oï	öir	VERcjg	MODE=ind|TEMPS=psp|PERS.=3|NOMB.=s
la	le	DETdef	NOMB.=s|GENRE=f|CAS=r
proiere	priiere	NOMcom	NOMB.=s|GENRE=f|CAS=r
de	de	PRE	MORPH=empty
la	le	DETdef	NOMB.=s|GENRE=f|CAS=r
dame	dame	NOMcom	NOMB.=s|GENRE=f|CAS=r
,	,	PONfbl	MORPH=empty
car	car	CONcoo	MORPH=empty
ele	il	PROper	PERS.=3|NOMB.=s|GENRE=f|CAS=n
en	en2	PROadv	MORPH=empty
charga	chargier	VERcjg	MODE=ind|TEMPS=psp|PERS.=3|NOMB.=s
un	un	DETndf	NOMB.=s|GENRE=m|CAS=r
enfant	enfant	NOMcom	NOMB.=s|GENRE=m|CAS=r
qi	que2	PROrel	NOMB.=s|GENRE=m|CAS=n
mout	mout	ADVgen	DEGRE=-
fu	estre1	VERcjg	MODE=ind|TEMPS=psp|PERS.=3|NOMB.=s
de	de	PRE	MORPH=empty
seinte	saint	ADJqua	NOMB.=s|GENRE=f|CAS=r|DEGRE=p
vie	vie1	NOMcom	NOMB.=s|GENRE=f|CAS=r
,	,	PONfbl	MORPH=empty
si	si	ADVgen	DEGRE=-
com	come1	CONsub	MORPH=empty
vos	vos	PROper	PERS.=2|NOMB.=p|GENRE=m|CAS=n
orroiz	öir	VERcjg	MODE=ind|TEMPS=fut|PERS.=2|NOMB.=p
avant	avant	ADVgen	DEGRE=-
retreire	retraire	VERinf	NOMB.=x|GENRE=x|CAS=x
se	se	CONsub	MORPH=empty
voz	vos	PROper	PERS.=2|NOMB.=p|GENRE=m|CAS=n
volez	voloir	VERcjg	MODE=ind|TEMPS=pst|PERS.=2|NOMB.=p
oïr	öir	VERinf	NOMB.=x|GENRE=x|CAS=x
et	et	CONcoo	MORPH=empty
entendre	entendre	VERinf	NOMB.=x|GENRE=x|CAS=x
.	.	PONfrt	MORPH=empty
La	le	DETdef	NOMB.=s|GENRE=f|CAS=n
dame	dame	NOMcom	NOMB.=s|GENRE=f|CAS=n
porta	porter	VERcjg	MODE=ind|TEMPS=psp|PERS.=3|NOMB.=s
son	son4	DETpos	PERS.=3|NOMB.=s|GENRE=m|CAS=r
enfant	enfant	NOMcom	NOMB.=s|GENRE=m|CAS=r
tresq'	tresque1	ADVgen	DEGRE=-
au	a3+le	PRE.DETdef	NOMB.=s|GENRE=m|CAS=r
jor	jor	NOMcom	NOMB.=s|GENRE=m|CAS=r
qe	que4	CONsub	MORPH=empty
resons	raison	NOMcom	NOMB.=s|GENRE=f|CAS=n
fu	estre1	VERcjg	MODE=ind|TEMPS=psp|PERS.=3|NOMB.=s
et	et	CONcoo	MORPH=empty
droiture	droiture	NOMcom	NOMB.=s|GENRE=f|CAS=n
.	.	PONfrt	MORPH=empty
Et	et	CONcoo	MORPH=empty
qant	cant1	CONsub	MORPH=empty
il	il	PROper	PERS.=3|NOMB.=s|GENRE=m|CAS=n
fu	estre1	VERcjg	MODE=ind|TEMPS=psp|PERS.=3|NOMB.=s
nez	naistre	VERppe	NOMB.=s|GENRE=m|CAS=n
,	,	PONfbl	MORPH=empty
il	il	PROper	PERS.=3|NOMB.=s|GENRE=m|CAS=n
fu	estre1	VERcjg	MODE=ind|TEMPS=psp|PERS.=3|NOMB.=s
mout	mout	ADVgen	DEGRE=-
beaus	bel1	ADJqua	NOMB.=s|GENRE=m|CAS=n|DEGRE=p
,	,	PONfbl	MORPH=empty
si	si	ADVgen	DEGRE=-
en	en2	PROadv	MORPH=empty
ot	avoir	VERcjg	MODE=ind|TEMPS=psp|PERS.=3|NOMB.=s
li	le	DETdef	NOMB.=s|GENRE=m|CAS=n
peres	pere	NOMcom	NOMB.=s|GENRE=m|CAS=n
et	et	CONcoo	MORPH=empty
la	le	DETdef	NOMB.=s|GENRE=f|CAS=n
mere	mere	NOMcom	NOMB.=s|GENRE=f|CAS=n
mout	mout	ADVgen	DEGRE=-
grant	grant	ADJqua	NOMB.=s|GENRE=f|CAS=r|DEGRE=p
joie	joie	NOMcom	NOMB.=s|GENRE=f|CAS=r
.	.	PONfrt	MORPH=empty
Baptizier	batisier	VERinf	NOMB.=x|GENRE=x|CAS=x
le	il	PROper	PERS.=3|NOMB.=s|GENRE=m|CAS=r
firent	faire	VERcjg	MODE=ind|TEMPS=psp|PERS.=3|NOMB.=p
et	et	CONcoo	MORPH=empty
lever	lever	VERinf	NOMB.=x|GENRE=x|CAS=x
de	de	PRE	MORPH=empty
